uid,url,movie_name,movie_Image,genre,release_date,grade,main_cast,director,critics_rating,cast,crew,producer,crew_roles,critics_review,story,audience_rating,genre2,release_year,main_cast2,director2,cast2,crew2,story_brief
4f39477e-349f-11eb-9263-780cb88b6f04,https://www.filmibeat.com/telugu/movies/ala-vaikunthapurramuloo.html,ala vaikunthapurramuloo,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/alavaikunthapuramulo-20190903143040-17893.jpg,"Action, Romance",12-Jan-20,U/A,"Allu Arjun, Pooja Hegde",trivikram srinivas,3,"Allu Arjun, Pooja Hegde, Tabu, Sushanth, Nivetha Pethuraj, Murli Sharma, Navdeep, Rahul Ramakrishna, Sunil, Jayaram, Sirivennela","Trivikram Srinivas, Allu Aravind, S Radha Krishna, Thaman S",Allu Aravind,Director Producer Producer Music Director Lyricst,"['మానవ సంబంధాలు, కుటుంబ విలువలు, బంధాలు, అనుబంధాలు, ఈర్ష్యద్వేషాలతోపాటు మాస్, ఎంటర్\u200cటైన్\u200cమెంట�..', 'Ala Vaikunthapurramuloo delivers what it promises. A neatly packaged family movie that never goes overboard.', 'Trivikrm, Allu Arjun and Thaman created 70MM magic that cannot be missed. Go for it!!']","Ala Vaikunthapurramuloo is a romantic action entertainer movie directed by Trivikram Srinivas and produced by Allu Aravind and Radhakrishna. The movie cast includes Allu Arjun, Pooja Hegde, Tabu, Sushanth and Nivetha Pethuraj are in the lead roles while Thaman S scored music.StoryValmiki (Murali Sharma), a middle-class employee, due to his financial status, he swaps his newborn baby with his millionaire boss Anand Sriram's (Jayaram) baby in a hospital. Anand Sriram's original son Bantu (Allu Arjun) brought up in a middle class family but Valamiki's son Raj (Sushanth) brought up in rich family. How Bantu comes to know the truth and how he sortout all this mess forms the rest of the story.",3.75,action romance,2020,alluarjun  poojahegde,trivikramsrinivas,alluarjun  poojahegde  tabu  sushanth  nivethapethuraj  murlisharma  navdeep  rahulramakrishna  sunil  jayaram  sirivennela,trivikramsrinivas  alluaravind  sradhakrishna  thamans,ala vaikunthapurramuloo romant action entertain movi direct trivikram sriniva produc allu aravind radhakrishna movi cast includ allu arjun pooja hegd tabu sushanth nivetha pethuraj lead role thaman score music storyvalmiki murali sharma employe due financi statu swap newborn babi millionair boss anand sriram jayaram babi hospit anand sriram origin son bantu allu arjun brought middl class famili valamiki son raj sushanth brought rich famili bantu come know truth sortout mess form rest stori
51868ddf-349f-11eb-bbec-780cb88b6f04,https://www.filmibeat.com/telugu/movies/sarileru-neekevvaru.html,sarileru neekevvaru,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/sarileruneekevvaru-20200114103624-17091.jpg,"Action, Romance",11-Jan-20,U/A,"Mahesh Babu, Rashmika Mandanna",anil ravipudi,3,"Mahesh Babu, Rashmika Mandanna, Vijayashanti, Prakash Raj, Rajendra Prasad, Ajay, Jayaprakash Reddy, Raghu Babu, Rao Ramesh, Subbaraju, Devi Sri Prasad","Anil Ravipudi, Dil Raju, Anil Sunkara, Mahesh Babu",Dil Raju,Director Producer Producer Producer Music Director/Lyricst,"['ఓవరాల్\u200cగా ఫ్యాన్స్\u200cను మాత్రం ఆలరించే విధంగా ఉన్న ఈ చిత్రం సంక్రాంతి రేసులో రిలీజైనందున భార..', 'Sarileru Neekevvaru is an engaging commercial entertainer, and Mahesh Babu excelled at it. It is a family friendly movie with no vulgarity or violence – just entertainment.', 'On the whole, Sarileru Neekevvaru is a well-packaged Sankranthi treat that has good entertainment narrated at regular intervals. Go watch and enjoy Mahesh’s mass treat.']","Sarileru Neekevvaru is a romantic action entertainer movie directed by Anil Ravipudi and produced by Dil Raju, Anil Sunkara and Mahesh Babu. The movie cast includes Mahesh Babu and Rashmika Mandanna are in the lead roles. Devi Sri Prasad scored music.StoryMajor Ajay Krishna (Mahesh Babu) is a brave adventures army officer, who  is on the way to Kurnool to fulfil his colleague’s responsibilities. Bharati (Vijayashanti), who where a sincere professor in the city of Kurnool and her family was targeted by the local minister Nagendra (Prakash Raj) to kill. How major Ajay saves Bharati and her family from Nagendra forms the rest of the plot of the movie.",4,action romance,2020,maheshbabu  rashmikamandanna,anilravipudi,maheshbabu  rashmikamandanna  vijayashanti  prakashraj  rajendraprasad  ajay  jayaprakashreddy  raghubabu  raoramesh  subbaraju  devisriprasad,anilravipudi  dilraju  anilsunkara  maheshbabu,sarileru neekevvaru romant action entertain movi direct anil ravipudi produc dil raju anil sunkara mahesh babu movi cast includ mahesh babu rashmika mandanna lead role devi sri prasad score music storymajor ajay krishna mahesh babu brave adventur armi offic way kurnool fulfil colleagu respons bharati vijayashanti sincer professor citi kurnool famili target local minist nagendra prakash raj kill major ajay save bharati famili nagendra form rest plot movi
51f6766b-349f-11eb-b94f-780cb88b6f04,https://www.filmibeat.com/telugu/movies/darbar.html,darbar,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/darbar-20191107174033-18930.jpg,"Action, Drama",9-Jan-20,U/A,"Rajinikanth, Nayantara",a.r. murugadoss,3,"Rajinikanth, Nayantara, Prateik Babbar, Yogi Babu, Nivetha Thomas, Prakash Raj, Harish Uthaman, Pradeep Kabra, Sreekar Prasad","A.R. Murugadoss, Subashkaran, Anirudh Ravichander, Santhosh Sivan",Subashkaran,Director Producer Music Director Cinematogarphy Editing,"['Darbar is the ultimate Rajinikanth show, specially made for the die-hard fans of the superstar. However, it might not be a totally satisfying watch for the cine-goers.', 'On the whole, Darbar is a serious cop drama which has some engaging moments going it’s way in the first half. But things get bogged down in the last twenty minutes making the film a bit dull. Apart from that, this film ends up as a decent watch t..', 'In a nutshell, director AR Muguadoss has placed a huge burden on 69-year-old Rajinikanth’s feeble shoulders to carry the movie. “Darbar” ends as a half-backed commercial potboiler.']","Darbar is a action drama movie, directed by A.R. Murugadoss. The cast of Darbar includes Rajinikanth and Nayantara in the lead roles. Darbar is Nayanthara and Rajinikanth’s fourth collaboration after Chandramukhi, Kuselan and Sivaji. The movie's cinematography will be handled by Santhosh Sivan, Sreekar Prasad will handle the movie editing and composer Anirudh Ravichander will compose music for the movie.StoryHari Chopra (Suniel Shetty), a drug dealer murders a bunch of cops and escapes from the country. Meanwhile, Adithya Arunachalam (Rajinikanth), a highly efficient police officer has been deputed to Mumbai to wipe off the drug mafia from the city.Adithya shifts to the city with his only daughter Valli (Niveda Thomas), with whom he shares a very strong bond. He first eliminates Ajay Malhotra (Prateik Babbar), one of the top drug dealers of Mumbai, which paves the way for Hari Chopra's come back to Mumbai. What happens next forms the crux of the story.",3.75,action drama,2020,rajinikanth  nayantara,a . r . murugadoss,rajinikanth  nayantara  prateikbabbar  yogibabu  nivethathomas  prakashraj  harishuthaman  pradeepkabra  sreekarprasad,a . r . murugadoss  subashkaran  anirudhravichander  santhoshsivan,darbar action drama movi direct murugadoss cast darbar includ rajinikanth nayantara lead role darbar nayanthara rajinikanth fourth collabor chandramukhi kuselan sivaji movi cinematographi handl santhosh sivan sreekar prasad handl movi edit compos anirudh ravichand compos music movi storyhari chopra suniel shetti drug dealer murder bunch cop escap countri meanwhil adithya arunachalam rajinikanth highli effici polic offic deput mumbai wipe drug mafia citi adithya shift citi daughter valli niveda thoma share strong bond first elimin ajay malhotra prateik babbar one top drug dealer mumbai pave way hari chopra come back mumbai happen next form crux stori
5266c28d-349f-11eb-9317-780cb88b6f04,https://www.filmibeat.com/telugu/movies/wifei-wife-i.html,"wife,i",https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/wifei-20190729131231-18632.jpg,"Comedy, Romance, Thriller",3-Jan-20,A,"Abhishek Reddy, Gunnjan Aras",gssp kalyan,che,"Abhishek Reddy, Gunnjan Aras, Fida Gil, Mahesh Vitta","GSSP Kalyan, Gundra Charitha Reddy, Vinod Yajamanya",Gundra Charitha Reddy,Director Producer Music Director,[],"Wife,I is a romantic comedy thriller movie directed by GSSP Kalyan and produced by Gundra Charitha Reddy. The movie cast includes Abhishek Reddy, Gunnjan, Fida Gil, Kavya, Suneel Nagaram, Surya Akondi, Mahesh Vitta, Aparna are in the main lead roles while Vinod Yajamanya scored music.",3.75,comedy romance thriller,2020,abhishekreddy  gunnjanaras,gsspkalyan,abhishekreddy  gunnjanaras  fidagil  maheshvitta,gsspkalyan  gundracharithareddy  vinodyajamanya,wife romant comedi thriller movi direct gssp kalyan produc gundra charitha reddi movi cast includ abhishek reddi gunnjan fida gil kavya suneel nagaram surya akondi mahesh vitta aparna main lead role vinod yajamanya score music
52bf000e-349f-11eb-b496-780cb88b6f04,https://www.filmibeat.com/telugu/movies/beautiful.html,beautiful,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/beautiful-20191118102314-18841.jpg,Romance,1-Jan-20,A,"Parth Suri, Naina Ganguly",agasthya manju,che,"Parth Suri, Naina Ganguly","Agasthya Manju, T Naresh Kumar, T Sridhar, Ravi Shankar",T Naresh Kumar,Director Producer Producer Music Director,[],Beautiful is a romantic movie directed by Agasthya Manju and produced by T Naresh Kumar and T Sridhar. The movie cast includes Parth Suri and Naina Ganguly are in the lead roles. Ravi Shankar scored music.,4,romance,2020,parthsuri  nainaganguly,agasthyamanju,parthsuri  nainaganguly,agasthyamanju  tnareshkumar  tsridhar  ravishankar,beauti romant movi direct agasthya manju produc naresh kumar sridhar movi cast includ parth suri naina ganguli lead role ravi shankar score music
53138726-349f-11eb-87d9-780cb88b6f04,https://www.filmibeat.com/telugu/movies/dhanush-thoota.html,thoota,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/thoota-20191121102917-18974.jpg,"Romance, Thriller",1-Jan-20,U/A,"Dhanush, Megha Akash",gautham menon,che,"Dhanush, Megha Akash, Rana Daggubati, Sasikumar, Sunaina, Senthil Veersamy, Vela Ramamoorthy","Gautham Menon, G Sathyanarayana, Darbuka Siva",G Sathyanarayana,Director Producer Music Director,[],"Thoota is a dubbed version of Tamil movie Enai Noki Paayum Thota and it is a romantic thriller movie directed By Gautham Menon and Telugu righst brought by G Tata Reddy and G Satyanarayana Reddy. The movie cast includes Dhanush and Megha Akash are played the main lead roles along with Sasikumar, Senthil Veerasamy, Sunaina, Vela Ramamoorthy and many others are seen in supporting roles while Darbuka Siva scored music.Rana Daggubati made special appearance in this movie.",4,romance thriller,2020,dhanush  meghaakash,gauthammenon,dhanush  meghaakash  ranadaggubati  sasikumar  sunaina  senthilveersamy  velaramamoorthy,gauthammenon  gsathyanarayana  darbukasiva,thoota dub version tamil movi enai noki paayum thota romant thriller movi direct gautham menon telugu righst brought tata reddi satyanarayana reddi movi cast includ dhanush megha akash play main lead role along sasikumar senthil veerasami sunaina vela ramamoorthi mani other seen support role darbuka siva score music rana daggubati made special appear movi
53887f78-349f-11eb-9122-780cb88b6f04,https://www.filmibeat.com/telugu/movies/athade-srimannarayana.html,athade srimannarayana,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/athadesrimannarayana-20191125125952-19002.jpg,"Action, Comedy",1-Jan-20,U/A,"Rakshit Shetty, Shanvi Srivastava",sachin ravi,che,"Rakshit Shetty, Shanvi Srivastava, Achyuth Kumar, Balaji Manohar, Pramod Shetty, B Ajaneesh Loknath","Sachin Ravi, Pushkara Mallikarjunaiah, H K Prakash, Charan Raj",Pushkara Mallikarjunaiah,Director/Editing Producer Producer Music Director Music Director,[],"Athade Srimannarayana is a action comedy entertainer written and directed by Sachin and jointly produced by H K Prakash Gowda, Pushkar Mallikarjun and Rakshit Shetty. The movie cast includes Rakshit Shetty and Shanvi Srivastava are played the main lead roles along with Balaji Manohar, Achyuth Kumar, Pramod Shetty and many others are seen in supporting roles while Charan Raj composed songs and B Ajaneesh Lokanath scored back ground music.",4.25,action comedy,2020,rakshitshetty  shanvisrivastava,sachinravi,rakshitshetty  shanvisrivastava  achyuthkumar  balajimanohar  pramodshetty  bajaneeshloknath,sachinravi  pushkaramallikarjunaiah  hkprakash  charanraj,athad srimannarayana action comedi entertain written direct sachin jointli produc prakash gowda pushkar mallikarjun rakshit shetti movi cast includ rakshit shetti shanvi srivastava play main lead role along balaji manohar achyuth kumar pramod shetti mani other seen support role charan raj compos song ajaneesh lokanath score back ground music
53effb92-349f-11eb-9134-780cb88b6f04,https://www.filmibeat.com/telugu/movies/oollalla-oollalla.html,oollalla oollalla,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/oollallaoollalla-20191231112344-19085.jpg,"Horror, Romance",1-Jan-20,,"Nataraj, Noorin Shereef",satya prakash,1.5,"Nataraj, Noorin Shereef, Apsara Rani, Prabhakar, Raghu Babu","Satya Prakash, Attari Gururaj, Joy Rayarala",Attari Gururaj,Director Producer Music Director,"['రొటీన్ సీన్స్\u200cతో తెరకెక్కించిన ఊల్లాల ఊల్లాల కథ, కథనాలను కూడా అంతగా పట్టించుకోలేదన్న ఫీలిం..']","Oollalla Oollalla is a romantic movie directed by Sathiya Prakash and produced by Attari Gururaj. The movie cast includes Nataraj, Noorin Shereef and Ankeeta R Maharana are playing the main lead roles while Joy Rayarala scored music.",3.25,horror romance,2020,nataraj  noorinshereef,satyaprakash,nataraj  noorinshereef  apsararani  prabhakar  raghubabu,satyaprakash  attarigururaj  joyrayarala,oollalla oollalla romant movi direct sathiya prakash produc attari gururaj movi cast includ nataraj noorin shereef ankeeta maharana play main lead role joy rayarala score music
54533f2e-349f-11eb-bda1-780cb88b6f04,https://www.filmibeat.com/telugu/movies/swecha.html,swecha,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/swecha-20200228103012-13201.jpg,Drama,28-Feb-20,U/A,"Mangli, KPN Chowan",kpn chowan,che,"Mangli, KPN Chowan, Chammak Chandra","KPN Chowan, Amgoth Raju Nayak, Bhole Savali",Amgoth Raju Nayak,Director Producer Music Director,[],Swecha is a drama movie directed by KPN Chowan and produced by Amgoth Raju Nayak. The movie cast includes Mangli and KPN Chowan are in the main lead roles along with Chamak Chandra many others are seen in supporting roles while The movie music composed by Bhole Shavali.,3.5,drama,2020,mangli  kpnchowan,kpnchowan,mangli  kpnchowan  chammakchandra,kpnchowan  amgothrajunayak  bholesavali,swecha drama movi direct kpn chowan produc amgoth raju nayak movi cast includ mangli kpn chowan main lead role along chamak chandra mani other seen support role movi music compos bhole shavali
54c1f3e7-349f-11eb-a0e2-780cb88b6f04,https://www.filmibeat.com/telugu/movies/hit.html,hit,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/hit-20191024110334-18890.jpg,"Action, Thriller",28-Feb-20,U/A,"Vishwak Sen, Ruhani Sharma",dr sailesh kolanu,2.5,"Vishwak Sen, Ruhani Sharma, Murli Sharma, Brahmaji, Bhanuchander, Hari Teja, Satya Krishna, TNR, Chaitanya Sagiraju, Garry BH","Dr Sailesh Kolanu, Prashanti Tipirneni, Vivek Sagar, S Mani Kandan",Prashanti Tipirneni,Director Producer Music Director Cinematogarphy Editing,"['నటుడిగా నాని అభిరుచి ఎలా ఉంటుందో అందరికీ తెలిసిందే.. అయితే నిర్మాతగానూ అదే అభిరుచిని చాటుతు�..', 'HIT movie is an engaging ‘Whodunnit’ murder mystery with a well maintained suspense.', 'On the whole, HIT is a suspense thriller which has some interesting investigative scenes. Overall, its a decent attempt and can be watched for it’s passable thrills.']",Hit - The First Case is a romantic thriller film written and directed By Dr Sailesh Kolanu and produced by Prashanti Tipirneni. The movie cast includes Vishwak Sen and Ruhani Sharma are played the main lead roles while Vivek Sagar scored music.,3.5,action thriller,2020,vishwaksen  ruhanisharma,drsaileshkolanu,vishwaksen  ruhanisharma  murlisharma  brahmaji  bhanuchander  hariteja  satyakrishna  tnr  chaitanyasagiraju  garrybh,drsaileshkolanu  prashantitipirneni  viveksagar  smanikandan,hit first case romant thriller film written direct sailesh kolanu produc prashanti tipirneni movi cast includ vishwak sen ruhani sharma play main lead role vivek sagar score music
